Year,Quarter,OriginCountry,DestinationCountry,Exports_During_The_Quarter
2020,3Q2020,United States (CIF),Barbados,
2020,3Q2020,United States (CIF),Brazil,
2020,3Q2020,United States (CIF),Canada,
2020,3Q2020,United States (CIF),Cayman Islands,
2020,3Q2020,United States (CIF),China,
2020,3Q2020,United States (CIF),Denmark,
2020,3Q2020,United States (CIF),El Salvador,
2020,3Q2020,United States (CIF),Germany,
2020,3Q2020,United States (CIF),Hong Kong,
2020,3Q2020,United States (CIF),Iceland,
2020,3Q2020,United States (CIF),Israel,
2020,3Q2020,United States (CIF),Jamaica,
2020,3Q2020,United States (CIF),Japan,
2020,3Q2020,United States (CIF),"Korea, South",
2020,3Q2020,United States (CIF),Mexico,
2020,3Q2020,United States (CIF),Netherlands,
2020,3Q2020,United States (CIF),Panama,
2020,3Q2020,United States (CIF),Philippines,
2020,3Q2020,United States (CIF),Saudi Arabia,
2020,3Q2020,United States (CIF),Singapore,
2020,3Q2020,United States (CIF),South Africa,
2020,3Q2020,United States (CIF),Suriname,
2020,3Q2020,United States (CIF),Taiwan,
2020,3Q2020,United States (CIF),Trinidad & Tobago,
2020,3Q2020,United States (CIF),Venezuela,
2020,3Q2020,United States (Consumption/Domestic),Bahamas,
2020,3Q2020,United States (Consumption/Domestic),Barbados,
2020,3Q2020,United States (Consumption/Domestic),Brazil,
2020,3Q2020,United States (Consumption/Domestic),Canada,
2020,3Q2020,United States (Consumption/Domestic),Cayman Islands,
2020,3Q2020,United States (Consumption/Domestic),China,
2020,3Q2020,United States (Consumption/Domestic),Denmark,
2020,3Q2020,United States (Consumption/Domestic),El Salvador,
2020,3Q2020,United States (Consumption/Domestic),Germany,
2020,3Q2020,United States (Consumption/Domestic),Hong Kong,
2020,3Q2020,United States (Consumption/Domestic),Iceland,
2020,3Q2020,United States (Consumption/Domestic),Israel,
2020,3Q2020,United States (Consumption/Domestic),Jamaica,
2020,3Q2020,United States (Consumption/Domestic),Japan,
2020,3Q2020,United States (Consumption/Domestic),"Korea, South",
2020,3Q2020,United States (Consumption/Domestic),Mexico,
2020,3Q2020,United States (Consumption/Domestic),Netherlands,
2020,3Q2020,United States (Consumption/Domestic),Panama,
2020,3Q2020,United States (Consumption/Domestic),Philippines,
2020,3Q2020,United States (Consumption/Domestic),Saudi Arabia,
2020,3Q2020,United States (Consumption/Domestic),Singapore,
2020,3Q2020,United States (Consumption/Domestic),South Africa,
2020,3Q2020,United States (Consumption/Domestic),Suriname,
2020,3Q2020,United States (Consumption/Domestic),Taiwan,
2020,3Q2020,United States (Consumption/Domestic),Trinidad & Tobago,
2020,3Q2020,United States (Consumption/Domestic),Venezuela,
2020,3Q2020,United States (HS 8),Bahamas,
2020,3Q2020,United States (HS 8),Barbados,
2020,3Q2020,United States (HS 8),Brazil,
2020,3Q2020,United States (HS 8),Canada,
2020,3Q2020,United States (HS 8),Cayman Islands,
2020,3Q2020,United States (HS 8),China,
2020,3Q2020,United States (HS 8),Denmark,
2020,3Q2020,United States (HS 8),El Salvador,
2020,3Q2020,United States (HS 8),Germany,
2020,3Q2020,United States (HS 8),Hong Kong,
2020,3Q2020,United States (HS 8),Iceland,
2020,3Q2020,United States (HS 8),Israel,
2020,3Q2020,United States (HS 8),Jamaica,
2020,3Q2020,United States (HS 8),Japan,
2020,3Q2020,United States (HS 8),"Korea, South",
2020,3Q2020,United States (HS 8),Mexico,
2020,3Q2020,United States (HS 8),Netherlands,
2020,3Q2020,United States (HS 8),Panama,
2020,3Q2020,United States (HS 8),Philippines,
2020,3Q2020,United States (HS 8),Saudi Arabia,
2020,3Q2020,United States (HS 8),Singapore,
2020,3Q2020,United States (HS 8),South Africa,
2020,3Q2020,United States (HS 8),Suriname,
2020,3Q2020,United States (HS 8),Taiwan,
2020,3Q2020,United States (HS 8),Trinidad & Tobago,
2020,3Q2020,United States (HS 8),Venezuela,
2020,3Q2020,Uruguay,Punta Pereira (Uruguay),
2020,3Q2020,Uruguay,Rio Negro (Uruguay),
2020,3Q2020,Vietnam (BOL),Cambodia,
2020,3Q2020,Vietnam (BOL),Laos,
2020,4Q2020,Belarus,Estonia,
2020,4Q2020,Belarus,Latvia,
2020,4Q2020,Belarus,Lithuania,
2020,4Q2020,Belarus,Russia,
2020,4Q2020,Belarus,Ukraine,
2020,4Q2020,Belgium,Algeria,
2020,4Q2020,Belgium,Angola,
2020,4Q2020,Belgium,Australia,
2020,4Q2020,Belgium,Austria,
2020,4Q2020,Belgium,Belarus,
2020,4Q2020,Belgium,Brazil,
2020,4Q2020,Belgium,Bulgaria,
2020,4Q2020,Belgium,Burkina Faso,
2020,4Q2020,Belgium,Cameroon,
2020,4Q2020,Belgium,Canada,
2020,4Q2020,Belgium,Cape Verde,
2020,4Q2020,Belgium,China,
2020,4Q2020,Belgium,Congo,
2020,4Q2020,Belgium,"Congo, Dem. Rep.",
2020,4Q2020,Belgium,Cote d Ivoire,
2020,4Q2020,Belgium,Czech Republic,
2020,4Q2020,Belgium,Denmark,
2020,4Q2020,Belgium,Egypt,
2020,4Q2020,Belgium,Estonia,
2020,4Q2020,Belgium,Ethiopia,
2020,4Q2020,Belgium,Finland,
2020,4Q2020,Belgium,France,
2020,4Q2020,Belgium,Gabon,
2020,4Q2020,Belgium,Germany,
2020,4Q2020,Belgium,Ghana,
2020,4Q2020,Belgium,Greece,
2020,4Q2020,Belgium,Guinea,
2020,4Q2020,Belgium,Hong Kong,
2020,4Q2020,Belgium,Hungary,
2020,4Q2020,Belgium,India,
2020,4Q2020,Belgium,Ireland,
2020,4Q2020,Belgium,Israel,
2020,4Q2020,Belgium,Italy,
2020,4Q2020,Belgium,"Korea, South",
2020,4Q2020,Belgium,Kuwait,
2020,4Q2020,Belgium,Latvia,
2020,4Q2020,Belgium,Lebanon,
2020,4Q2020,Belgium,Lithuania,
2020,4Q2020,Belgium,Luxembourg,
2020,4Q2020,Belgium,Macedonia,
2020,4Q2020,Belgium,Mali,
2020,4Q2020,Belgium,Malta,
2020,4Q2020,Belgium,Mauritania,
2020,4Q2020,Belgium,Morocco,
2020,4Q2020,Belgium,Netherlands,
2020,4Q2020,Belgium,New Zealand,
2020,4Q2020,Belgium,Norway,
2020,4Q2020,Belgium,Poland,
2020,4Q2020,Belgium,Portugal,
2020,4Q2020,Belgium,Romania,
2020,4Q2020,Belgium,Russia,
2020,4Q2020,Belgium,Rwanda,
2020,4Q2020,Belgium,Saudi Arabia,
2020,4Q2020,Belgium,Senegal,
2020,4Q2020,Belgium,Slovakia,
2020,4Q2020,Belgium,Slovenia,
2020,4Q2020,Belgium,Spain,
2020,4Q2020,Belgium,Sweden,
2020,4Q2020,Belgium,Switzerland,
2020,4Q2020,Belgium,Taiwan,
2020,4Q2020,Belgium,Thailand,
2020,4Q2020,Belgium,Togo,
2020,4Q2020,Belgium,Tunisia,
2020,4Q2020,Belgium,Turkey,
2020,4Q2020,Belgium,Uganda,
2020,4Q2020,Belgium,United Kingdom,
2020,4Q2020,Belgium,United States,
2020,4Q2020,Belgium,Uruguay,
2020,4Q2020,Belgium,Vietnam,
2020,4Q2020,Brazil,Hong Kong,
2020,4Q2020,Brazil,Paraguay,
2020,4Q2020,Brazil,United Kingdom,
2020,4Q2020,Brazil,Uruguay,
2020,4Q2020,Bulgaria,Armenia,
2020,4Q2020,Bulgaria,Cyprus,
2020,4Q2020,Bulgaria,Greece,
2020,4Q2020,Bulgaria,Macedonia,
2020,4Q2020,Bulgaria,Moldova,
2020,4Q2020,Bulgaria,Romania,
2020,4Q2020,Bulgaria,Serbia,
2020,4Q2020,Bulgaria,Turkey,
2020,4Q2020,Canada,Netherlands,
2020,4Q2020,Canada,United States,
2020,4Q2020,Chile,Argentina,
2020,4Q2020,Chile,Brazil,
2020,4Q2020,China,Angola,
2020,4Q2020,China,Chile,
2020,4Q2020,China,Hong Kong,
2020,4Q2020,China,Indonesia,
2020,4Q2020,China,Kenya,
2020,4Q2020,China,Malaysia,
2020,4Q2020,China,Mexico,
2020,4Q2020,China,Morocco,
2020,4Q2020,China,Myanmar,
2020,4Q2020,China,Sri Lanka,
2020,4Q2020,China,Taiwan,
2020,4Q2020,China,Trinidad & Tobago,
2020,4Q2020,China,Vietnam,
2020,4Q2020,China with HK ReExports,Angola,
2020,4Q2020,China with HK ReExports,Chile,
2020,4Q2020,China with HK ReExports,Indonesia,
2020,4Q2020,China with HK ReExports,Kenya,
2020,4Q2020,China with HK ReExports,Malaysia,
2020,4Q2020,China with HK ReExports,Mexico,
2020,4Q2020,China with HK ReExports,Morocco,
2020,4Q2020,China with HK ReExports,Myanmar,
2020,4Q2020,China with HK ReExports,Sri Lanka,
2020,4Q2020,China with HK ReExports,Taiwan,
2020,4Q2020,China with HK ReExports,Trinidad & Tobago,
2020,4Q2020,China with HK ReExports,Vietnam,
2020,4Q2020,Colombia,Dominican Republic,
2020,4Q2020,Colombia,Ecuador,
2020,4Q2020,Colombia,Puerto Rico (U.S.),
2020,4Q2020,Colombia,Trinidad & Tobago,
2020,4Q2020,Colombia,Venezuela,
2020,4Q2020,Cote d'Ivoire,Burkina Faso,
2020,4Q2020,Cote d'Ivoire,Cameroon,
2020,4Q2020,Cote d'Ivoire,"Other Countries, NES",
2020,4Q2020,Cote d'Ivoire (General),Burkina Faso,
2020,4Q2020,Cote d'Ivoire (General),Cameroon,
2020,4Q2020,Cote d'Ivoire (General),"Other Countries, NES",
2020,4Q2020,Croatia,Bosnia & Herzegovina,
2020,4Q2020,Croatia,Germany,
2020,4Q2020,Croatia,Hungary,
2020,4Q2020,Croatia,Serbia,
2020,4Q2020,Croatia,Slovenia,
2020,4Q2020,Czech Republic,Austria,
2020,4Q2020,Czech Republic,Belarus,
2020,4Q2020,Czech Republic,Belgium,
2020,4Q2020,Czech Republic,Denmark,
2020,4Q2020,Czech Republic,Estonia,
2020,4Q2020,Czech Republic,Finland,
2020,4Q2020,Czech Republic,France,
2020,4Q2020,Czech Republic,Germany,
2020,4Q2020,Czech Republic,Greece,
2020,4Q2020,Czech Republic,Hungary,
2020,4Q2020,Czech Republic,Ireland,
2020,4Q2020,Czech Republic,Japan,
2020,4Q2020,Czech Republic,Latvia,
2020,4Q2020,Czech Republic,Lithuania,
2020,4Q2020,Czech Republic,Netherlands,
2020,4Q2020,Czech Republic,Poland,
2020,4Q2020,Czech Republic,Portugal,
2020,4Q2020,Czech Republic,Romania,
2020,4Q2020,Czech Republic,Russia,
2020,4Q2020,Czech Republic,Serbia,
2020,4Q2020,Czech Republic,Slovakia,
2020,4Q2020,Czech Republic,Slovenia,
2020,4Q2020,Czech Republic,Spain,
2020,4Q2020,Czech Republic,Switzerland,
2020,4Q2020,Czech Republic,Ukraine,
2020,4Q2020,Czech Republic,United Kingdom,
2020,4Q2020,Czech Republic,Uzbekistan,
2020,4Q2020,Denmark,Austria,
2020,4Q2020,Denmark,Bangladesh,
2020,4Q2020,Denmark,Belgium,
2020,4Q2020,Denmark,Croatia,
2020,4Q2020,Denmark,Estonia,
2020,4Q2020,Denmark,Faroe Islands,
2020,4Q2020,Denmark,Finland,
2020,4Q2020,Denmark,France,
2020,4Q2020,Denmark,Germany,
2020,4Q2020,Denmark,Greece,
2020,4Q2020,Denmark,Hong Kong,
2020,4Q2020,Denmark,Hungary,
2020,4Q2020,Denmark,Ireland,
2020,4Q2020,Denmark,Italy,
2020,4Q2020,Denmark,Luxembourg,
2020,4Q2020,Denmark,Netherlands,
2020,4Q2020,Denmark,Norway,
2020,4Q2020,Denmark,Poland,
2020,4Q2020,Denmark,Slovakia,
2020,4Q2020,Denmark,Spain,
2020,4Q2020,Denmark,Sweden,
2020,4Q2020,Denmark,United Kingdom,
2020,4Q2020,Denmark,United States,
2020,4Q2020,Dominican Republic,Haiti,
2020,4Q2020,Egypt (UN),Ethiopia,
2020,4Q2020,Egypt (UN),Libya,
2020,4Q2020,Egypt (UN),Sudan,
2020,4Q2020,Egypt (UN),Uganda,
2020,4Q2020,El Salvador,Costa Rica,
2020,4Q2020,El Salvador,Guatemala,
2020,4Q2020,El Salvador,Honduras,
2020,4Q2020,El Salvador,Nicaragua,
2020,4Q2020,Estonia,Latvia,
2020,4Q2020,EU (External Trade),Albania,
2020,4Q2020,EU (External Trade),Algeria,
2020,4Q2020,EU (External Trade),Andorra,
2020,4Q2020,EU (External Trade),Angola,
2020,4Q2020,EU (External Trade),Argentina,
2020,4Q2020,EU (External Trade),Armenia,
2020,4Q2020,EU (External Trade),Australia,
2020,4Q2020,EU (External Trade),Bahrain,
2020,4Q2020,EU (External Trade),Bangladesh,
2020,4Q2020,EU (External Trade),Barbados,
2020,4Q2020,EU (External Trade),Belarus,
2020,4Q2020,EU (External Trade),Bolivia,
2020,4Q2020,EU (External Trade),Bosnia & Herzegovina,
2020,4Q2020,EU (External Trade),Brazil,
2020,4Q2020,EU (External Trade),Burkina Faso,
2020,4Q2020,EU (External Trade),Cameroon,
2020,4Q2020,EU (External Trade),Canada,
2020,4Q2020,EU (External Trade),Cape Verde,
2020,4Q2020,EU (External Trade),Chile,
2020,4Q2020,EU (External Trade),China,
2020,4Q2020,EU (External Trade),Colombia,
2020,4Q2020,EU (External Trade),Congo,
2020,4Q2020,EU (External Trade),"Congo, Dem. Rep.",
2020,4Q2020,EU (External Trade),Costa Rica,
2020,4Q2020,EU (External Trade),Cote d Ivoire,
2020,4Q2020,EU (External Trade),Cuba,
2020,4Q2020,EU (External Trade),Djibouti,
2020,4Q2020,EU (External Trade),Dominican Republic,
2020,4Q2020,EU (External Trade),Ecuador,
2020,4Q2020,EU (External Trade),Egypt,
2020,4Q2020,EU (External Trade),Ethiopia,
2020,4Q2020,EU (External Trade),Faroe Islands,
2020,4Q2020,EU (External Trade),French Polynesia,
2020,4Q2020,EU (External Trade),Gabon,
2020,4Q2020,EU (External Trade),Georgia,
2020,4Q2020,EU (External Trade),Ghana,
2020,4Q2020,EU (External Trade),Gibraltar,
2020,4Q2020,EU (External Trade),Guatemala,
2020,4Q2020,EU (External Trade),Guinea,
2020,4Q2020,EU (External Trade),Guyana,
2020,4Q2020,EU (External Trade),Haiti,
2020,4Q2020,EU (External Trade),Hong Kong,
2020,4Q2020,EU (External Trade),Iceland,
2020,4Q2020,EU (External Trade),India,
2020,4Q2020,EU (External Trade),Iraq,
2020,4Q2020,EU (External Trade),Israel,
2020,4Q2020,EU (External Trade),Japan,
2020,4Q2020,EU (External Trade),Jordan,
2020,4Q2020,EU (External Trade),Kazakhstan,
2020,4Q2020,EU (External Trade),Kenya,
2020,4Q2020,EU (External Trade),"Korea, South",
2020,4Q2020,EU (External Trade),Kuwait,
2020,4Q2020,EU (External Trade),Lebanon,
2020,4Q2020,EU (External Trade),Liberia,
2020,4Q2020,EU (External Trade),Libya,
2020,4Q2020,EU (External Trade),Macedonia,
2020,4Q2020,EU (External Trade),Madagascar,
2020,4Q2020,EU (External Trade),Malaysia,
2020,4Q2020,EU (External Trade),Mali,
2020,4Q2020,EU (External Trade),Mauritania,
2020,4Q2020,EU (External Trade),Melilla,
2020,4Q2020,EU (External Trade),Mexico,
2020,4Q2020,EU (External Trade),Moldova,
2020,4Q2020,EU (External Trade),Montenegro,
2020,4Q2020,EU (External Trade),Morocco,
2020,4Q2020,EU (External Trade),Mozambique,
2020,4Q2020,EU (External Trade),Namibia,
2020,4Q2020,EU (External Trade),New Caledonia,
2020,4Q2020,EU (External Trade),New Zealand,
2020,4Q2020,EU (External Trade),Nicaragua,
2020,4Q2020,EU (External Trade),Niger,
2020,4Q2020,EU (External Trade),Nigeria,
2020,4Q2020,EU (External Trade),Non-EU Suppression,
2020,4Q2020,EU (External Trade),Norway,
2020,4Q2020,EU (External Trade),Oman,
2020,4Q2020,EU (External Trade),Pakistan,
2020,4Q2020,EU (External Trade),Panama,
2020,4Q2020,EU (External Trade),Peru,
2020,4Q2020,EU (External Trade),Philippines,
2020,4Q2020,EU (External Trade),Qatar,
2020,4Q2020,EU (External Trade),Russia,
2020,4Q2020,EU (External Trade),Rwanda,
2020,4Q2020,EU (External Trade),Saudi Arabia,
2020,4Q2020,EU (External Trade),Senegal,
2020,4Q2020,EU (External Trade),Serbia,
2020,4Q2020,EU (External Trade),Sierra Leone,
2020,4Q2020,EU (External Trade),Singapore,
2020,4Q2020,EU (External Trade),Sint Maarten,
2020,4Q2020,EU (External Trade),South Africa,
2020,4Q2020,EU (External Trade),Sri Lanka,
2020,4Q2020,EU (External Trade),Sudan,
2020,4Q2020,EU (External Trade),Suriname,
2020,4Q2020,EU (External Trade),Switzerland,
2020,4Q2020,EU (External Trade),Taiwan,
2020,4Q2020,EU (External Trade),Thailand,
2020,4Q2020,EU (External Trade),Togo,
2020,4Q2020,EU (External Trade),Tunisia,
2020,4Q2020,EU (External Trade),Turkey,
2020,4Q2020,EU (External Trade),Uganda,
2020,4Q2020,EU (External Trade),Ukraine,
2020,4Q2020,EU (External Trade),United Arab Emirates,
2020,4Q2020,EU (External Trade),United Kingdom,
2020,4Q2020,EU (External Trade),United States,
2020,4Q2020,EU (External Trade),Uruguay,
2020,4Q2020,EU (External Trade),Uzbekistan,
2020,4Q2020,EU (External Trade),Vietnam,
2020,4Q2020,EU (External Trade),Zimbabwe,
2020,4Q2020,France,Albania,
2020,4Q2020,France,Algeria,
2020,4Q2020,France,Armenia,
2020,4Q2020,France,Australia,
2020,4Q2020,France,Austria,
2020,4Q2020,France,Bahrain,
2020,4Q2020,France,Belarus,
2020,4Q2020,France,Belgium,
2020,4Q2020,France,Burkina Faso,
2020,4Q2020,France,Cameroon,
2020,4Q2020,France,Congo,
2020,4Q2020,France,"Congo, Dem. Rep.",
2020,4Q2020,France,Cote d Ivoire,
2020,4Q2020,France,Czech Republic,
2020,4Q2020,France,Denmark,
2020,4Q2020,France,Djibouti,
2020,4Q2020,France,Faroe Islands,
2020,4Q2020,France,Finland,
2020,4Q2020,France,French Polynesia,
2020,4Q2020,France,Gabon,
2020,4Q2020,France,Germany,
2020,4Q2020,France,Greece,
2020,4Q2020,France,Guinea,
2020,4Q2020,France,Hong Kong,
2020,4Q2020,France,Hungary,
2020,4Q2020,France,India,
2020,4Q2020,France,Iraq,
2020,4Q2020,France,Ireland,
2020,4Q2020,France,Israel,
2020,4Q2020,France,Italy,
2020,4Q2020,France,Kuwait,
2020,4Q2020,France,Lebanon,
2020,4Q2020,France,Libya,
2020,4Q2020,France,Lithuania,
2020,4Q2020,France,Luxembourg,
2020,4Q2020,France,Madagascar,
2020,4Q2020,France,Mauritania,
2020,4Q2020,France,Morocco,
2020,4Q2020,France,Netherlands,
2020,4Q2020,France,New Caledonia,
2020,4Q2020,France,New Zealand,
2020,4Q2020,France,Niger,
2020,4Q2020,France,Poland,
2020,4Q2020,France,Portugal,
2020,4Q2020,France,Romania,
2020,4Q2020,France,Saudi Arabia,
2020,4Q2020,France,Senegal,
2020,4Q2020,France,Sierra Leone,
2020,4Q2020,France,Singapore,
2020,4Q2020,France,Slovenia,
2020,4Q2020,France,Spain,
2020,4Q2020,France,Sweden,
2020,4Q2020,France,Switzerland,
2020,4Q2020,France,Thailand,
2020,4Q2020,France,Togo,
2020,4Q2020,France,Tunisia,
2020,4Q2020,France,Turkey,
2020,4Q2020,France,United Kingdom,
2020,4Q2020,France,Uruguay,
2020,4Q2020,France,Vietnam,
2020,4Q2020,France (Customs),Albania,
2020,4Q2020,France (Customs),Algeria,
2020,4Q2020,France (Customs),Armenia,
2020,4Q2020,France (Customs),Australia,
2020,4Q2020,France (Customs),Austria,
2020,4Q2020,France (Customs),Bahrain,
2020,4Q2020,France (Customs),Belarus,
2020,4Q2020,France (Customs),Belgium,
2020,4Q2020,France (Customs),Burkina Faso,
2020,4Q2020,France (Customs),Cameroon,
2020,4Q2020,France (Customs),Congo,
2020,4Q2020,France (Customs),"Congo, Dem. Rep.",
2020,4Q2020,France (Customs),Cote d Ivoire,
2020,4Q2020,France (Customs),Czech Republic,
2020,4Q2020,France (Customs),Denmark,
2020,4Q2020,France (Customs),Djibouti,
2020,4Q2020,France (Customs),Faroe Islands,
2020,4Q2020,France (Customs),Finland,
2020,4Q2020,France (Customs),French Polynesia,
2020,4Q2020,France (Customs),Gabon,
2020,4Q2020,France (Customs),Germany,
2020,4Q2020,France (Customs),Greece,
2020,4Q2020,France (Customs),Guinea,
2020,4Q2020,France (Customs),Hong Kong,
2020,4Q2020,France (Customs),Hungary,
2020,4Q2020,France (Customs),India,
2020,4Q2020,France (Customs),Iraq,
2020,4Q2020,France (Customs),Ireland,
2020,4Q2020,France (Customs),Israel,
2020,4Q2020,France (Customs),Italy,
2020,4Q2020,France (Customs),Kuwait,
2020,4Q2020,France (Customs),Lebanon,
2020,4Q2020,France (Customs),Libya,
2020,4Q2020,France (Customs),Lithuania,
2020,4Q2020,France (Customs),Luxembourg,
2020,4Q2020,France (Customs),Madagascar,
2020,4Q2020,France (Customs),Mauritania,
2020,4Q2020,France (Customs),Morocco,
2020,4Q2020,France (Customs),Netherlands,
2020,4Q2020,France (Customs),New Caledonia,
2020,4Q2020,France (Customs),New Zealand,
2020,4Q2020,France (Customs),Niger,
2020,4Q2020,France (Customs),Poland,
2020,4Q2020,France (Customs),Portugal,
2020,4Q2020,France (Customs),Romania,
2020,4Q2020,France (Customs),Saudi Arabia,
2020,4Q2020,France (Customs),Senegal,
2020,4Q2020,France (Customs),Sierra Leone,
2020,4Q2020,France (Customs),Singapore,
2020,4Q2020,France (Customs),Slovenia,
2020,4Q2020,France (Customs),Spain,
2020,4Q2020,France (Customs),Sweden,
2020,4Q2020,France (Customs),Switzerland,
2020,4Q2020,France (Customs),Thailand,
2020,4Q2020,France (Customs),Togo,
2020,4Q2020,France (Customs),Tunisia,
2020,4Q2020,France (Customs),Turkey,
2020,4Q2020,France (Customs),United Kingdom,
2020,4Q2020,France (Customs),Uruguay,
2020,4Q2020,France (Customs),Vietnam,
2020,4Q2020,Germany,Argentina,
2020,4Q2020,Germany,Australia,
2020,4Q2020,Germany,Austria,
2020,4Q2020,Germany,Bahrain,
2020,4Q2020,Germany,Bangladesh,
2020,4Q2020,Germany,Belarus,
2020,4Q2020,Germany,Belgium,
2020,4Q2020,Germany,Bolivia,
2020,4Q2020,Germany,Brazil,
2020,4Q2020,Germany,Bulgaria,
2020,4Q2020,Germany,Cameroon,
2020,4Q2020,Germany,Canada,
2020,4Q2020,Germany,Chile,
2020,4Q2020,Germany,China,
2020,4Q2020,Germany,Colombia,
2020,4Q2020,Germany,"Congo, Dem. Rep.",
2020,4Q2020,Germany,Costa Rica,
2020,4Q2020,Germany,Croatia,
2020,4Q2020,Germany,Cyprus,
2020,4Q2020,Germany,Czech Republic,
2020,4Q2020,Germany,Denmark,
2020,4Q2020,Germany,Ecuador,
2020,4Q2020,Germany,Egypt,
2020,4Q2020,Germany,Estonia,
2020,4Q2020,Germany,Finland,
2020,4Q2020,Germany,France,
2020,4Q2020,Germany,Gabon,
2020,4Q2020,Germany,Georgia,
2020,4Q2020,Germany,Greece,
2020,4Q2020,Germany,Guatemala,
2020,4Q2020,Germany,Hong Kong,
2020,4Q2020,Germany,Hungary,
2020,4Q2020,Germany,India,
2020,4Q2020,Germany,Ireland,
2020,4Q2020,Germany,Israel,
2020,4Q2020,Germany,Italy,
2020,4Q2020,Germany,Japan,
2020,4Q2020,Germany,Kazakhstan,
2020,4Q2020,Germany,Kenya,
2020,4Q2020,Germany,"Korea, South",
2020,4Q2020,Germany,Kuwait,
2020,4Q2020,Germany,Latvia,
2020,4Q2020,Germany,Lithuania,
2020,4Q2020,Germany,Luxembourg,
2020,4Q2020,Germany,Macedonia,
2020,4Q2020,Germany,Malaysia,
2020,4Q2020,Germany,Mali,
2020,4Q2020,Germany,Malta,
2020,4Q2020,Germany,Mexico,
2020,4Q2020,Germany,Moldova,
2020,4Q2020,Germany,Morocco,
2020,4Q2020,Germany,Namibia,
2020,4Q2020,Germany,Netherlands,
2020,4Q2020,Germany,New Zealand,
2020,4Q2020,Germany,Nigeria,
2020,4Q2020,Germany,Norway,
2020,4Q2020,Germany,Oman,
2020,4Q2020,Germany,Pakistan,
2020,4Q2020,Germany,Peru,
2020,4Q2020,Germany,Philippines,
2020,4Q2020,Germany,Poland,
2020,4Q2020,Germany,Portugal,
2020,4Q2020,Germany,Qatar,
2020,4Q2020,Germany,Romania,
2020,4Q2020,Germany,Russia,
2020,4Q2020,Germany,Saudi Arabia,
2020,4Q2020,Germany,Serbia,
2020,4Q2020,Germany,Singapore,
2020,4Q2020,Germany,Slovakia,
2020,4Q2020,Germany,Slovenia,
2020,4Q2020,Germany,South Africa,
2020,4Q2020,Germany,Spain,
2020,4Q2020,Germany,Sri Lanka,
2020,4Q2020,Germany,Sweden,
2020,4Q2020,Germany,Switzerland,
2020,4Q2020,Germany,Taiwan,
2020,4Q2020,Germany,Thailand,
2020,4Q2020,Germany,Tunisia,
2020,4Q2020,Germany,Turkey,
2020,4Q2020,Germany,United Arab Emirates,
2020,4Q2020,Germany,United Kingdom,
2020,4Q2020,Germany,United States,
2020,4Q2020,Germany,Uruguay,
2020,4Q2020,Germany,Vietnam,
2020,4Q2020,Germany,Zimbabwe,
2020,4Q2020,Germany (Customs),Argentina,
2020,4Q2020,Germany (Customs),Australia,
2020,4Q2020,Germany (Customs),Austria,
2020,4Q2020,Germany (Customs),Bangladesh,
2020,4Q2020,Germany (Customs),Belarus,
2020,4Q2020,Germany (Customs),Belgium,
2020,4Q2020,Germany (Customs),Bolivia,
2020,4Q2020,Germany (Customs),Brazil,
2020,4Q2020,Germany (Customs),Bulgaria,
2020,4Q2020,Germany (Customs),Cameroon,
2020,4Q2020,Germany (Customs),Canada,
2020,4Q2020,Germany (Customs),Chile,
2020,4Q2020,Germany (Customs),China,
2020,4Q2020,Germany (Customs),Colombia,
2020,4Q2020,Germany (Customs),"Congo, Dem. Rep.",
2020,4Q2020,Germany (Customs),Costa Rica,
2020,4Q2020,Germany (Customs),Croatia,
2020,4Q2020,Germany (Customs),Cyprus,
2020,4Q2020,Germany (Customs),Czech Republic,
2020,4Q2020,Germany (Customs),Denmark,
2020,4Q2020,Germany (Customs),Ecuador,
2020,4Q2020,Germany (Customs),Egypt,
2020,4Q2020,Germany (Customs),Estonia,
2020,4Q2020,Germany (Customs),Finland,
2020,4Q2020,Germany (Customs),France,
2020,4Q2020,Germany (Customs),Gabon,
2020,4Q2020,Germany (Customs),Georgia,
2020,4Q2020,Germany (Customs),Greece,
2020,4Q2020,Germany (Customs),Guatemala,
2020,4Q2020,Germany (Customs),Hong Kong,
2020,4Q2020,Germany (Customs),Hungary,
2020,4Q2020,Germany (Customs),India,
2020,4Q2020,Germany (Customs),Ireland,
2020,4Q2020,Germany (Customs),Israel,
2020,4Q2020,Germany (Customs),Italy,
2020,4Q2020,Germany (Customs),Japan,
2020,4Q2020,Germany (Customs),Kazakhstan,
2020,4Q2020,Germany (Customs),Kenya,
2020,4Q2020,Germany (Customs),"Korea, South",
2020,4Q2020,Germany (Customs),Kuwait,
2020,4Q2020,Germany (Customs),Latvia,
2020,4Q2020,Germany (Customs),Lithuania,
2020,4Q2020,Germany (Customs),Luxembourg,
2020,4Q2020,Germany (Customs),Macedonia,
2020,4Q2020,Germany (Customs),Malaysia,
2020,4Q2020,Germany (Customs),Mali,
2020,4Q2020,Germany (Customs),Malta,
2020,4Q2020,Germany (Customs),Mexico,
2020,4Q2020,Germany (Customs),Moldova,
2020,4Q2020,Germany (Customs),Morocco,
2020,4Q2020,Germany (Customs),Namibia,
2020,4Q2020,Germany (Customs),Netherlands,
2020,4Q2020,Germany (Customs),New Zealand,
2020,4Q2020,Germany (Customs),Nigeria,
2020,4Q2020,Germany (Customs),Norway,
2020,4Q2020,Germany (Customs),Oman,
2020,4Q2020,Germany (Customs),Pakistan,
