Year	Month	OriginCountry	DestinationCountry	Exports
2020	6	Poland (Customs)	C29	50
2020	6	Poland (Customs)	C58	4032
2020	6	Poland	C158	2
2020	6	Poland	C134	520
2020	6	Poland	C140	0
2020	6	Poland	C193	0
2020	6	Poland	C204	4774
2020	6	Poland	C10	2120
2020	6	Philippines	C245	38000
2020	6	Poland	C4	828
2020	6	Poland	C58	4894
2020	6	Poland	C29	50
2020	6	Philippines	C107	37302
2020	6	Poland	C105	3418
2020	6	Poland	C89	14752
2020	6	Poland	C71	0
2020	6	Poland	C115	326
2020	6	Poland	C114	0
2020	6	Peru	C40	162892
2020	6	Netherlands	C231	54
2020	6	Netherlands	C228	246
2020	6	Netherlands	C204	0
2020	6	Netherlands	C205	0
2020	6	Netherlands	C212	0
2020	6	Netherlands	C219	0
2020	6	Netherlands	C89	6066
2020	6	Netherlands	C94	4
2020	6	Netherlands	C105	0
2020	6	Netherlands	C100	110
2020	6	Netherlands	C115	0
2020	6	Netherlands	C128	0
2020	6	Netherlands	C106	10
2020	6	Netherlands	C112	0
2020	6	Netherlands	C134	0
2020	6	Netherlands	C132	52
2020	6	Netherlands	C135	0
2020	6	Netherlands	C143	0
2020	6	Netherlands	C142	106
2020	6	Netherlands	C165	14
2020	6	Netherlands	C183	4
2020	6	Netherlands	C185	0
2020	6	Netherlands	C190	30
2020	6	Netherlands	C193	0
2020	6	Macedonia	C3	0
2020	6	Luxembourg	C89	0
2020	6	Lithuania	C71	96
2020	6	Lithuania	C128	210
2020	6	Malaysia	C179	134
2020	6	Malaysia	C155	350
2020	6	Malaysia	C146	10
2020	6	Malaysia	C141	38
2020	6	Malaysia	C28	44
2020	6	Latvia	C134	90
2020	6	Latvia	C71	0
2020	6	Kenya	C238	1122
2020	6	Kenya	C225	170
2020	6	Kenya	C139	18
2020	6	Kenya	C72	42
2020	6	Kenya	C66	0
2020	6	Japan	C245	36602
2020	6	Japan	C256	10994
2020	6	Kenya	C31	98
2020	6	Malaysia	C214	48
2020	6	Malaysia	C202	1960
2020	6	Malaysia	C226	14
2020	6	Mexico	C245	98910
2020	6	Netherlands	C10	0
2020	6	Netherlands	C29	0
2020	6	Netherlands	C18	27582
2020	6	Netherlands	C30	800
2020	6	Netherlands	C33	264
2020	6	Netherlands	C49	252
2020	6	Netherlands	C57	18
2020	6	Netherlands	C60	0
2020	6	Netherlands	C71	0
2020	6	Netherlands	C65	100
2020	6	Netherlands	C79	0
2020	6	Netherlands	C72	100
2020	6	Netherlands	C74	12
2020	6	Netherlands	C80	276
2020	6	Netherlands	C85	100
2020	6	Japan	C222	29200
2020	6	Japan	C226	43400
2020	6	Japan	C234	36932
2020	6	Japan	C182	300292
2020	6	Japan	C140	16000
2020	6	Japan	C123	12
2020	6	Japan	C107	136582
2020	6	Japan	C108	2
2020	6	Italy Istat	C220	276
2020	6	Italy Istat	C193	10
2020	6	Italy Istat	C185	0
2020	6	Italy Istat	C205	1262
2020	6	Italy Istat	C204	0
2020	6	Italy Istat	C212	11856
2020	6	Italy	C204	0
2020	6	Italy	C205	1262
2020	6	Italy	C212	11856
2020	6	Italy	C220	276
2020	6	Italy Istat	C10	2936
2020	6	Italy Istat	C57	6
2020	6	Italy Istat	C54	112
2020	6	Italy Istat	C58	2
2020	6	Italy Istat	C80	1628
2020	6	Italy Istat	C89	124
2020	6	Italy Istat	C94	2
2020	6	Italy Istat	C137	8
2020	6	Italy Istat	C112	0
2020	6	Italy Istat	C158	0
2020	6	Italy Istat	C143	146
2020	6	Italy Istat	C153	17600
2020	6	Italy	C10	2936
2020	6	Ireland (Customs)	C245	174
2020	6	Ireland (Customs)	C222	2
2020	6	Italy	C57	6
2020	6	Italy	C54	112
2020	6	Italy	C58	2
2020	6	Italy	C80	1628
2020	6	Italy	C137	8
2020	6	Italy	C143	146
2020	6	Italy	C112	0
2020	6	Italy	C89	124
2020	6	Italy	C94	2
2020	6	Italy	C158	0
2020	6	Italy	C153	17600
2020	6	Italy	C185	0
2020	6	Italy	C193	10
2020	6	Ireland	C243	772
2020	6	Ireland (Customs)	C114	390
2020	6	Ireland (Customs)	C167	772
2020	6	Indonesia	C202	5398
2020	6	Indonesia	C226	11400
2020	6	India	C245	38
2020	6	India	C228	22
2020	6	India	C225	472
2020	6	India	C216	444
2020	6	India	C220	0
2020	6	India	C214	662
2020	6	India	C198	310
2020	6	India	C207	50
2020	6	India	C145	10
2020	6	India	C138	104
2020	6	India	C121	4
2020	6	India	C78	44
2020	6	India	C72	54
2020	6	India	C62	154
2020	6	India	C155	1678
2020	6	India	C161	44
2020	6	India	C157	378
2020	6	India	C190	0
2020	6	India	C162	156
2020	6	India	C172	0
2020	6	Hungary	C94	138
2020	6	Hungary	C54	48
2020	6	Hungary	C10	48
2020	6	Hungary	C25	94
2020	6	Hungary	C29	4
2020	6	Guatemala	C68	0
2020	6	Guatemala	C177	0
2020	6	Guatemala	C48	0
2020	6	Greece	C143	102
2020	6	Greece	C57	50
2020	6	Germany (Customs)	C256	6
2020	6	Greece	C29	0
2020	6	Hungary	C183	844
2020	6	Hungary	C193	1004
2020	6	Hungary	C204	872
2020	6	Hungary	C199	106
2020	6	India	C15	48
2020	6	Hungary	C220	92
2020	6	India	C21	208
2020	6	India	C33	204
2020	6	India	C23	0
2020	6	Germany (Customs)	C251	0
2020	6	Germany (Customs)	C245	114
2020	6	Germany (Customs)	C242	2
2020	6	Germany (Customs)	C240	36
2020	6	Germany (Customs)	C243	13716
2020	6	Germany (Customs)	C234	130
2020	6	Germany (Customs)	C226	120
2020	6	Germany (Customs)	C222	50
2020	6	Germany (Customs)	C220	1500
2020	6	Germany (Customs)	C219	206
2020	6	Germany (Customs)	C212	24514
2020	6	Germany (Customs)	C208	26
2020	6	Germany (Customs)	C205	32
2020	6	Germany (Customs)	C204	34
2020	6	Germany (Customs)	C202	82
2020	6	Germany (Customs)	C199	14
2020	6	Germany (Customs)	C194	230
2020	6	Germany (Customs)	C193	2
2020	6	Germany (Customs)	C185	4
2020	6	Germany (Customs)	C182	0
2020	6	Germany (Customs)	C183	46
2020	6	Germany (Customs)	C181	6
2020	6	Germany (Customs)	C160	104
2020	6	Germany (Customs)	C158	12716
2020	6	Germany (Customs)	C148	4
2020	6	Germany (Customs)	C153	81200
2020	6	Germany (Customs)	C140	78
2020	6	Germany (Customs)	C137	6
2020	6	Germany (Customs)	C135	110
2020	6	Germany (Customs)	C134	42
2020	6	Germany (Customs)	C128	8
2020	6	Germany (Customs)	C125	6
2020	6	Germany (Customs)	C123	914
2020	6	Germany (Customs)	C115	604
2020	6	Germany (Customs)	C114	2
2020	6	Germany (Customs)	C112	36
2020	6	Germany (Customs)	C107	298
2020	6	Germany (Customs)	C108	22
2020	6	Germany (Customs)	C105	50
2020	6	Germany (Customs)	C97	30
2020	6	Germany (Customs)	C94	62
2020	6	Germany (Customs)	C80	16602
2020	6	Germany (Customs)	C79	12676
2020	6	Germany (Customs)	C71	4
2020	6	Germany (Customs)	C66	14
2020	6	Germany (Customs)	C60	2704
2020	6	Germany (Customs)	C54	26
2020	6	Germany (Customs)	C57	6
2020	6	Germany (Customs)	C58	356
2020	6	Germany (Customs)	C41	0
2020	6	Germany (Customs)	C43	4
2020	6	Germany (Customs)	C29	22
2020	6	Germany (Customs)	C40	12
2020	6	Germany (Customs)	C18	9348
2020	6	Germany (Customs)	C27	6
2020	6	Germany (Customs)	C10	2172
2020	6	Germany (Customs)	C17	8
2020	6	Germany (Customs)	C9	20
2020	6	Germany (Customs)	C8	4
2020	6	Germany (Customs)	C7	34
2020	6	Germany	C242	2
2020	6	Germany	C243	13716
2020	6	Germany	C256	6
2020	6	Germany	C251	0
2020	6	Germany	C245	114
2020	6	Germany	C182	2
2020	6	Germany	C183	46
2020	6	Germany	C185	4
2020	6	Germany	C190	0
2020	6	Germany	C193	2
2020	6	Germany	C194	230
2020	6	Germany	C197	0
2020	6	Germany	C202	82
2020	6	Germany	C199	14
2020	6	Germany	C204	34
2020	6	Germany	C205	32
2020	6	Germany	C208	26
2020	6	Germany	C212	24514
2020	6	Germany	C219	206
2020	6	Germany	C220	1500
2020	6	Germany	C222	50
2020	6	Germany	C226	120
2020	6	Germany	C234	130
2020	6	Germany	C240	36
2020	6	Germany	C41	0
2020	6	Germany	C43	4
2020	6	Germany	C48	0
2020	6	Germany	C54	26
2020	6	Germany	C57	6
2020	6	Germany	C58	354
2020	6	Germany	C60	2702
2020	6	Germany	C79	12676
2020	6	Germany	C71	4
2020	6	Germany	C66	14
2020	6	Germany	C80	16602
2020	6	Germany	C97	30
2020	6	Germany	C94	62
2020	6	Germany	C105	50
2020	6	Germany	C107	298
2020	6	Germany	C108	22
2020	6	Germany	C112	36
2020	6	Germany	C114	2
2020	6	Germany	C115	604
2020	6	Germany	C118	0
2020	6	Germany	C123	914
2020	6	Germany	C125	6
2020	6	Germany	C128	8
2020	6	Germany	C134	42
2020	6	Germany	C135	110
2020	6	Germany	C137	6
2020	6	Germany	C148	4
2020	6	Germany	C140	78
2020	6	Germany	C150	0
2020	6	Germany	C153	81200
2020	6	Germany	C158	12716
2020	6	Germany	C160	104
2020	6	Germany	C181	6
2020	6	Germany	C168	0
2020	6	France (Customs)	C243	164
2020	6	France (Customs)	C256	0
2020	6	France (Customs)	C232	2
2020	6	France (Customs)	C220	534
2020	6	France (Customs)	C219	56
2020	6	France (Customs)	C212	3266
2020	6	France (Customs)	C205	4
2020	6	Germany	C9	20
2020	6	Germany	C7	34
2020	6	Germany	C8	4
2020	6	Germany	C10	2172
2020	6	Germany	C14	0
2020	6	Germany	C17	8
2020	6	Germany	C27	6
2020	6	Germany	C18	9348
2020	6	Germany	C29	22
2020	6	Germany	C40	12
2020	6	France (Customs)	C202	0
2020	6	France (Customs)	C193	22
2020	6	France (Customs)	C183	38
2020	6	France (Customs)	C185	54
2020	6	France (Customs)	C158	130
2020	6	France (Customs)	C159	0
2020	6	France (Customs)	C142	0
2020	6	France (Customs)	C153	0
2020	6	France (Customs)	C115	542
2020	6	France (Customs)	C135	54
2020	6	France (Customs)	C107	0
2020	6	France (Customs)	C112	6
2020	6	France (Customs)	C94	0
2020	6	France (Customs)	C105	30
2020	6	France (Customs)	C89	442
2020	6	France (Customs)	C79	18
2020	6	France (Customs)	C83	4
2020	6	France (Customs)	C60	18
2020	6	France (Customs)	C62	2
2020	6	France (Customs)	C47	0
2020	6	France (Customs)	C58	44
2020	6	France (Customs)	C33	2
2020	6	France (Customs)	C21	0
2020	6	France (Customs)	C17	0
2020	6	France (Customs)	C18	23186
2020	6	France (Customs)	C10	20
2020	6	France (Customs)	C3	0
2020	6	France	C243	164
2020	6	France	C256	0
2020	6	France	C232	2
2020	6	France	C220	534
2020	6	France	C219	56
2020	6	France	C202	0
2020	6	France	C212	3266
2020	6	France	C205	4
2020	6	France	C193	22
2020	6	France	C185	54
2020	6	France	C183	38
2020	6	France	C158	130
2020	6	France	C159	0
2020	6	France	C142	0
2020	6	France	C153	0
2020	6	France	C135	54
2020	6	France	C115	542
2020	6	France	C107	0
2020	6	France	C112	6
2020	6	France	C105	30
2020	6	France	C94	0
2020	6	France	C89	442
2020	6	France	C79	18
2020	6	France	C83	4
2020	6	France	C60	18
2020	6	France	C62	2
2020	6	France	C33	2
2020	6	France	C47	0
2020	6	France	C58	44
2020	6	France	C18	23186
2020	6	France	C17	0
2020	6	France	C21	0
2020	6	France	C10	20
2020	6	France	C3	0
2020	6	EU (External Trade)	C232	6318
2020	6	EU (External Trade)	C228	246
2020	6	EU (External Trade)	C231	54
2020	6	EU (External Trade)	C234	79444
2020	6	EU (External Trade)	C240	36
2020	6	EU (External Trade)	C242	2
2020	6	EU (External Trade)	C243	16860
2020	6	EU (External Trade)	C245	29806
2020	6	EU (External Trade)	C251	0
2020	6	EU (External Trade)	C256	6
2020	6	EU (External Trade)	C168	45028
2020	6	EU (External Trade)	C165	14
2020	6	EU (External Trade)	C177	0
2020	6	EU (External Trade)	C181	6
2020	6	EU (External Trade)	C182	2
2020	6	EU (External Trade)	C194	244
2020	6	EU (External Trade)	C190	30
2020	6	EU (External Trade)	C197	0
2020	6	EU (External Trade)	C198	0
2020	6	EU (External Trade)	C199	50232
2020	6	EU (External Trade)	C202	82
2020	6	EU (External Trade)	C208	26
2020	6	EU (External Trade)	C220	2406
2020	6	EU (External Trade)	C222	50
2020	6	EU (External Trade)	C226	120
2020	6	EU (External Trade)	C40	12
2020	6	EU (External Trade)	C41	0
2020	6	EU (External Trade)	C43	4
2020	6	EU (External Trade)	C47	28
2020	6	EU (External Trade)	C48	0
2020	6	EU (External Trade)	C49	360
2020	6	EU (External Trade)	C66	14
2020	6	EU (External Trade)	C62	2
2020	6	EU (External Trade)	C65	100
2020	6	EU (External Trade)	C85	100
2020	6	EU (External Trade)	C83	4
2020	6	EU (External Trade)	C72	100
2020	6	EU (External Trade)	C91	24
2020	6	EU (External Trade)	C100	110
2020	6	EU (External Trade)	C97	30
2020	6	EU (External Trade)	C104	0
2020	6	EU (External Trade)	C106	10
2020	6	EU (External Trade)	C108	22
2020	6	EU (External Trade)	C107	298
2020	6	EU (External Trade)	C114	2
2020	6	EU (External Trade)	C118	0
2020	6	EU (External Trade)	C123	914
2020	6	EU (External Trade)	C132	52
2020	6	EU (External Trade)	C125	6
2020	6	EU (External Trade)	C129	6
2020	6	EU (External Trade)	C137	2410
2020	6	EU (External Trade)	C140	78
2020	6	EU (External Trade)	C141	0
2020	6	EU (External Trade)	C148	4
2020	6	EU (External Trade)	C142	106
2020	6	EU (External Trade)	C153	282668
2020	6	EU (External Trade)	C150	94
2020	6	EU (External Trade)	C160	104
2020	6	EU (External Trade)	C159	0
2020	6	EU (External Trade)	C3	0
2020	6	El Salvador	C161	80
2020	6	El Salvador	C103	168
2020	6	El Salvador	C97	448
2020	6	EU (External Trade)	C6	46
2020	6	EU (External Trade)	C5	0
2020	6	EU (External Trade)	C4	4868
2020	6	EU (External Trade)	C7	34
2020	6	EU (External Trade)	C8	4
2020	6	EU (External Trade)	C9	20
2020	6	EU (External Trade)	C14	0
2020	6	EU (External Trade)	C21	0
2020	6	EU (External Trade)	C25	212
2020	6	EU (External Trade)	C17	10
2020	6	EU (External Trade)	C35	0
2020	6	EU (External Trade)	C33	266
2020	6	EU (External Trade)	C27	39592
2020	6	EU (External Trade)	C30	800
2020	6	Czech Republic	C205	48
2020	6	Czech Republic	C212	0
2020	6	Czech Republic	C204	2386
2020	6	Denmark	C168	0
2020	6	Denmark	C219	296
2020	6	Egypt (UN)	C133	356
2020	6	El Salvador	C48	120
2020	6	Czech Republic	C193	2
2020	6	Czech Republic	C194	14
2020	6	Czech Republic	C199	2
2020	6	Czech Republic	C185	0
2020	6	Czech Republic	C183	44
2020	6	Czech Republic	C112	0
2020	6	Czech Republic	C141	0
2020	6	Czech Republic	C105	0
2020	6	Czech Republic	C89	5202
2020	6	Czech Republic	C79	0
2020	6	Czech Republic	C80	0
2020	6	Czech Republic	C71	0
2020	6	Czech Republic	C18	2
2020	6	Croatia	C105	446
2020	6	Croatia	C25	102
2020	6	Croatia	C205	1014
2020	6	Czech Republic	C10	2746
2020	6	China with HK ReExports	C231	614
2020	6	China with HK ReExports	C256	20
2020	6	China with HK ReExports	C222	478
2020	6	Colombia	C188	830
2020	6	Colombia	C62	94
2020	6	Colombia	C65	116
2020	6	Cote d'Ivoire (General)	C30	10
2020	6	Cote d'Ivoire	C30	10
2020	6	China with HK ReExports	C153	60000
2020	6	China with HK ReExports	C155	2674
2020	6	China with HK ReExports	C172	204
2020	6	China with HK ReExports	C140	45540
2020	6	China with HK ReExports	C107	186186
2020	6	China	C256	20
2020	6	China	C231	614
2020	6	China with HK ReExports	C9	20008
2020	6	China with HK ReExports	C40	57260
2020	6	China	C222	478
2020	6	China	C155	2674
2020	6	China	C172	204
2020	6	China	C104	346
2020	6	China	C107	186186
2020	6	China	C153	60000
2020	6	China	C140	45540
2020	6	Canada	C245	315710
2020	6	Canada	C217	4
2020	6	Canada	C158	74
2020	6	Canada	C123	62
2020	6	Canada	C153	39784
2020	6	China	C40	57260
2020	6	China	C9	20008
2020	6	Bulgaria	C150	48
2020	6	Bulgaria	C193	3582
2020	6	Bulgaria	C199	50112
2020	6	Bulgaria	C234	79314
2020	6	Brazil	C180	0
2020	6	Brazil	C177	0
2020	6	Brazil	C24	0
2020	6	Brazil	C6	0
2020	6	Bulgaria	C94	10152
2020	6	Bulgaria	C137	2396
2020	6	Belgium	C243	2204
2020	6	Belgium	C232	0
2020	6	Belgium	C226	0
2020	6	Belgium	C245	0
2020	6	Belgium	C256	0
2020	6	Belgium	C185	0
2020	6	Belgium	C193	12
2020	6	Belgium	C198	0
2020	6	Belgium	C194	0
2020	6	Belgium	C212	22
2020	6	Belgium	C205	0
2020	6	Belgium	C219	4
2020	6	Belgium	C220	0
2020	6	Belgium	C222	0
2020	6	Belarus	C240	7682
2020	6	Belgium	C6	46
2020	6	Belgium	C9	0
2020	6	Belgium	C10	2
2020	6	Belgium	C17	0
2020	6	Belarus	C71	484
2020	6	Belarus	C128	614
2020	6	Belarus	C134	5426
2020	6	Belarus	C194	516
2020	6	Belgium	C29	0
2020	6	Belgium	C58	0
2020	6	Belgium	C49	108
2020	6	Belgium	C47	28
2020	6	Belgium	C60	52
2020	6	Belgium	C80	15702
2020	6	Belgium	C79	0
2020	6	Belgium	C94	0
2020	6	Belgium	C91	24
2020	6	Belgium	C89	3178
2020	6	Belgium	C105	0
2020	6	Belgium	C104	0
2020	6	Belgium	C107	0
2020	6	Belgium	C112	0
2020	6	Belgium	C114	0
2020	6	Belgium	C115	0
2020	6	Belgium	C118	0
2020	6	Belgium	C123	0
2020	6	Belgium	C134	0
2020	6	Belgium	C140	0
2020	6	Belgium	C135	78
2020	6	Belgium	C137	0
2020	6	Belgium	C153	93860
2020	6	Belgium	C158	20394
2020	6	Belgium	C160	0
2020	6	Belgium	C183	46
2020	5	Belgium	C183	52
2020	5	Belgium	C168	0
2020	5	Belgium	C160	0
2020	5	Belgium	C158	12484
2020	5	Belgium	C143	6
2020	5	Belgium	C135	54
2020	5	Belgium	C140	0
2020	5	Belgium	C123	0
2020	5	Belgium	C128	0
2020	5	Belgium	C115	0
2020	5	Belgium	C114	0
2020	5	Belgium	C112	0
2020	5	Belgium	C107	0
2020	5	Belgium	C104	0
2020	5	Belgium	C105	0
2020	5	Belgium	C98	50
2020	5	Belgium	C89	3114
2020	5	Belgium	C91	454
2020	5	Belgium	C94	0
2020	5	Belgium	C79	0
2020	5	Belgium	C80	13222
2020	5	Belgium	C60	0
2020	5	Belgium	C71	0
2020	5	Belgium	C47	54
2020	5	Belgium	C58	0
2020	5	Belgium	C33	68
2020	5	Belarus	C194	382
2020	5	Belarus	C134	2340
2020	5	Belarus	C128	610
2020	5	Belarus	C71	612
2020	5	Australia	C179	818
2020	5	Australia	C206	10
2020	5	Australia	C108	4000
2020	5	Australia	C160	18
2020	5	Belgium	C27	77994
2020	5	Belgium	C10	0
2020	5	Belgium	C9	0
2020	5	Belgium	C8	0
2020	5	Belarus	C240	5672
2020	5	Belgium	C220	50
2020	5	Belgium	C219	4
2020	5	Belgium	C205	0
2020	5	Belgium	C212	2
2020	5	Belgium	C198	98
2020	5	Belgium	C201	0
2020	5	Belgium	C193	12
2020	5	Belgium	C185	0
2020	5	Belgium	C256	28
2020	5	Belgium	C245	0
2020	5	Belgium	C238	0
2020	5	Belgium	C243	2162
2020	5	Bulgaria	C137	1688
2020	5	Bulgaria	C94	2708
2020	5	Bulgaria	C234	126158
2020	5	Canada	C9	4
2020	5	Bulgaria	C199	48834
2020	5	Bulgaria	C193	3936
2020	5	Canada	C158	60
2020	5	Canada	C245	386662
2020	5	China	C153	66000
2020	5	China	C151	62
2020	5	China	C107	20200
2020	5	China	C104	134
2020	5	China	C91	50
2020	5	China	C72	204
2020	5	China	C155	998
2020	5	China	C207	152
2020	5	China	C222	432
2020	5	China with HK ReExports	C72	204
2020	5	China with HK ReExports	C91	50
2020	5	China	C231	1382
2020	5	China	C256	14060
2020	5	China with HK ReExports	C107	20200
2020	5	China with HK ReExports	C155	998
2020	5	China with HK ReExports	C153	66000
2020	5	China with HK ReExports	C151	62
2020	5	Colombia	C65	3000
2020	5	Colombia	C188	830
2020	5	Colombia	C177	3000
2020	5	China with HK ReExports	C222	432
2020	5	China with HK ReExports	C207	152
2020	5	China with HK ReExports	C256	14060
2020	5	China with HK ReExports	C231	1382
2020	5	Czech Republic	C10	1354
2020	5	Croatia	C205	994
2020	5	Croatia	C124	2
2020	5	Croatia	C25	62
2020	5	Croatia	C105	398
2020	5	Croatia	C89	8
2020	5	Czech Republic	C18	0
2020	5	Czech Republic	C80	0
2020	5	Czech Republic	C89	4216
2020	5	Czech Republic	C105	2
2020	5	Czech Republic	C94	0
2020	5	Czech Republic	C128	0
2020	5	Czech Republic	C112	0
2020	5	Czech Republic	C183	2150
2020	5	Czech Republic	C185	0
2020	5	Czech Republic	C199	4
2020	5	Czech Republic	C193	328
2020	5	Denmark	C219	210
2020	5	Denmark	C168	4
2020	5	Czech Republic	C204	60
2020	5	Czech Republic	C212	0
2020	5	Czech Republic	C205	48
2020	5	Czech Republic	C243	2
2020	5	Denmark	C89	0
2020	5	Denmark	C79	12
2020	5	EU (External Trade)	C30	196
2020	5	EU (External Trade)	C27	99002
2020	5	EU (External Trade)	C33	216
2020	5	EU (External Trade)	C35	0
2020	5	EU (External Trade)	C17	0
2020	5	EU (External Trade)	C25	66
2020	5	EU (External Trade)	C21	0
2020	5	EU (External Trade)	C24	0
2020	5	EU (External Trade)	C14	18
2020	5	EU (External Trade)	C16	52
2020	5	EU (External Trade)	C9	18
2020	5	EU (External Trade)	C8	0
2020	5	EU (External Trade)	C7	0
2020	5	EU (External Trade)	C4	4746
2020	5	EU (External Trade)	C6	48
2020	5	El Salvador	C97	372
2020	5	El Salvador	C103	44
2020	5	EU (External Trade)	C3	4
2020	5	EU (External Trade)	C160	12
2020	5	EU (External Trade)	C150	54
2020	5	EU (External Trade)	C153	101790
2020	5	EU (External Trade)	C142	794
2020	5	EU (External Trade)	C145	0
2020	5	EU (External Trade)	C148	41606
2020	5	EU (External Trade)	C140	40
2020	5	EU (External Trade)	C137	1688
2020	5	EU (External Trade)	C129	196
2020	5	EU (External Trade)	C125	8
2020	5	EU (External Trade)	C123	584
2020	5	EU (External Trade)	C124	2
2020	5	EU (External Trade)	C118	84
2020	5	EU (External Trade)	C119	0
2020	5	EU (External Trade)	C114	12
2020	5	EU (External Trade)	C107	124
2020	5	EU (External Trade)	C108	154
2020	5	EU (External Trade)	C111	4
2020	5	EU (External Trade)	C106	38
2020	5	EU (External Trade)	C104	8
2020	5	EU (External Trade)	C97	26
2020	5	EU (External Trade)	C100	110
2020	5	EU (External Trade)	C98	270
2020	5	EU (External Trade)	C91	454
2020	5	EU (External Trade)	C72	100
2020	5	EU (External Trade)	C62	106
2020	5	EU (External Trade)	C66	0
2020	5	EU (External Trade)	C49	150
2020	5	EU (External Trade)	C55	80
2020	5	EU (External Trade)	C47	54
2020	5	EU (External Trade)	C43	18
2020	5	EU (External Trade)	C41	46
2020	5	EU (External Trade)	C40	32
2020	5	EU (External Trade)	C226	12
2020	5	EU (External Trade)	C222	366
2020	5	EU (External Trade)	C220	3086
2020	5	EU (External Trade)	C208	84
2020	5	EU (External Trade)	C203	48
2020	5	EU (External Trade)	C202	50
2020	5	EU (External Trade)	C201	0
2020	5	EU (External Trade)	C199	49054
2020	5	EU (External Trade)	C198	98
2020	5	EU (External Trade)	C197	10
2020	5	EU (External Trade)	C194	4
2020	5	EU (External Trade)	C182	12
2020	5	EU (External Trade)	C190	0
2020	5	EU (External Trade)	C180	0
2020	5	EU (External Trade)	C181	12
2020	5	EU (External Trade)	C177	86
2020	5	EU (External Trade)	C176	0
2020	5	EU (External Trade)	C165	572
2020	5	EU (External Trade)	C168	15500
2020	5	EU (External Trade)	C256	268
2020	5	EU (External Trade)	C245	75838
2020	5	EU (External Trade)	C243	36362
2020	5	EU (External Trade)	C242	8
2020	5	EU (External Trade)	C238	0
2020	5	EU (External Trade)	C234	126182
2020	5	EU (External Trade)	C231	50
2020	5	EU (External Trade)	C228	0
2020	5	EU (External Trade)	C232	0
2020	5	France	C10	84
2020	5	France	C21	0
2020	5	France	C18	25144
2020	5	France	C58	52
2020	5	France	C60	78
2020	5	France	C89	566
2020	5	France	C105	80
2020	5	France	C112	8
2020	5	France	C115	486
2020	5	France	C135	48
2020	5	France	C153	30
2020	5	France	C143	0
2020	5	France	C145	0
2020	5	France	C160	0
2020	5	France	C158	238
2020	5	France	C183	20
2020	5	France	C180	0
2020	5	France	C185	8
2020	5	France	C193	10
2020	5	France	C198	0
2020	5	France	C212	346
2020	5	France	C202	0
2020	5	France	C205	12
2020	5	France	C219	30
2020	5	France	C220	954
2020	5	France	C232	0
2020	5	France	C228	0
2020	5	France	C256	2
2020	5	France	C243	68
2020	5	France (Customs)	C10	84
2020	5	France (Customs)	C18	25144
2020	5	France (Customs)	C21	0
2020	5	France (Customs)	C58	52
2020	5	France (Customs)	C60	78
2020	5	France (Customs)	C89	566
2020	5	France (Customs)	C105	80
2020	5	France (Customs)	C112	8
2020	5	France (Customs)	C135	48
2020	5	France (Customs)	C115	486
2020	5	France (Customs)	C145	0
2020	5	France (Customs)	C153	30
2020	5	France (Customs)	C143	0
2020	5	France (Customs)	C160	0
2020	5	France (Customs)	C158	238
2020	5	France (Customs)	C185	8
2020	5	France (Customs)	C183	20
2020	5	France (Customs)	C180	0
2020	5	France (Customs)	C193	10
2020	5	France (Customs)	C202	0
2020	5	France (Customs)	C198	0
2020	5	Germany	C40	32
2020	5	Germany	C29	8
2020	5	Germany	C18	7668
2020	5	Germany	C27	8
2020	5	Germany	C24	0
2020	5	Germany	C17	0
2020	5	Germany	C14	18
2020	5	Germany	C10	1752
2020	5	Germany	C7	0
2020	5	Germany	C9	18
2020	5	France (Customs)	C205	12
2020	5	France (Customs)	C212	346
2020	5	France (Customs)	C219	30
2020	5	France (Customs)	C220	954
2020	5	France (Customs)	C232	0
2020	5	France (Customs)	C228	0
2020	5	France (Customs)	C256	2
2020	5	France (Customs)	C243	68
2020	5	Germany	C176	0
2020	5	Germany	C181	12
2020	5	Germany	C180	0
2020	5	Germany	C160	12
2020	5	Germany	C158	11462
2020	5	Germany	C168	0
2020	5	Germany	C153	41600
2020	5	Germany	C150	6
2020	5	Germany	C140	40
2020	5	Germany	C148	41606
2020	5	Germany	C137	0
2020	5	Germany	C135	18
2020	5	Germany	C134	14
2020	5	Germany	C128	8
2020	5	Germany	C125	8
2020	5	Germany	C123	584
2020	5	Germany	C118	84
2020	5	Germany	C115	410
2020	5	Germany	C114	12
2020	5	Germany	C112	26
2020	5	Germany	C108	154
2020	5	Germany	C111	4
2020	5	Germany	C107	124
2020	5	Germany	C105	8
2020	5	Germany	C97	26
2020	5	Germany	C98	220
2020	5	Germany	C104	8
2020	5	Germany	C80	25688
2020	5	Germany	C94	42
2020	5	Germany	C66	0
2020	5	Germany	C71	4
2020	5	Germany	C79	60
2020	5	Germany	C60	1856
2020	5	Germany	C58	158
2020	5	Germany	C54	2
2020	5	Germany	C43	16
2020	5	Germany	C41	46
2020	5	Germany	C234	22
2020	5	Germany	C226	12
2020	5	Germany	C222	362
2020	5	Germany	C220	1616
2020	5	Germany	C219	156
2020	5	Germany	C212	31130
2020	5	Germany	C208	84
2020	5	Germany	C205	12
2020	5	Germany	C204	6
2020	5	Germany	C199	0
2020	5	Germany	C202	48
2020	5	Germany	C197	10
2020	5	Germany	C194	2
2020	5	Germany	C193	48
2020	5	Germany	C190	0
2020	5	Germany	C185	12
2020	5	Germany	C183	18
2020	5	Germany	C182	10
